Unnamed: 0,updated,content,rating,version,author,sentiment
256,2022-07-15T11:01:13-07:00,App is Terrible and is required to run any Segway Scooter. My Segway F40 is now a paperweight since this trash app will not connect to my scooter.,1,5.3.0,Maek Oner,negative
257,2022-07-02T23:04:56-07:00,"I got a hoverboard recently and I haven’t used my account in a while, so there is this dumb feature that removes you after 6 months, so we tried getting a new account.
We succeeded at doing so but got stopped at the username part, so we tried some but it kept saying username already taken and other stuff, keep in mind this all happened because you logged me out of my account after 6 months of no use",1,5.3.0,Stardust Crusaders Joestar,negative
258,2022-06-29T13:10:51-07:00,"Despicable customer service, their app doesn’t turn off my lights anymore, cruise mode doesn’t work, the speed is at 13 mph now and used to be 18. Stay away from Segway, they were a quality American company, and now it’s just a China trash brand. I literally had to send 10 emails to get an useless single email that was poorly written back.",1,5.3.0,Nolman21,negative
259,2022-06-28T20:19:20-07:00,Terrible app coming from a big name like segway I’d expect more than this …. Can’t even log in,1,5.3.0,Kihei bob,negative
260,2022-06-27T15:15:14-07:00,"It kept asking me to login every time, without able to memorize my email. Each time I login I need to enter my email and play agree on terms and agreements, and put my password over and over again because random login errors. I got stuck before a ride for a good five minutes each time I login. Extremely useless and annoying",1,5.2.30,Ludwiglevo,negative
261,2022-06-26T12:24:44-07:00,Every single time  I pair up my Segway with the app at the last 15 seconds of the safety video it’s says “ Bluetooth disconnect” please help,2,5.2.30,jdidjdudndjjd,negative
262,2022-06-15T22:05:25-07:00,"GPS map is correct, but given address is wrong. This is OK if it’s at my house because I know how this area looks on a map, but if it’s in another town or city, it would be a struggle to find the exact location.  
App usually closes out of whatever tab/ page you’re in for no reason. 
Should be able to connect multiple devices. I bought an eMoped for my son, but I like to use it from time to time. I created a profile for myself, but he wants to be able to track his own activity. 
This is really lazily done. 
Get it together, Segway/ Ninebot.",1,5.2.30,Florent Gj,negative
263,2022-06-15T06:14:14-07:00,"Absolutely amazed, only had it for a week and love it.",5,5.2.30,JoshComp,positive
264,2022-06-15T02:12:05-07:00,This is a fresh approach to the segway-ninebot interactive social network previously available I recommend five out of five stars To new and returning users alike,5,5.2.30,Impac*tEminenit,positive
265,2022-06-14T16:59:03-07:00,"I app doesn’t work with iPhones and I keeps crashing halfway through the video, which makes it impossible to make it past the training.",1,5.2.30,PuertoBlkcan,negative
266,2022-06-13T06:29:50-07:00,"I was forced to download this app so that I could use the scooter without it constantly beeping. Besides that if you want to be able to use your scooter’s advertised speed that you must have the app. And to top it all of, if you want to do something as simple as change the units from kilometers to miles, then guess what, you must download the app.

After downloading prepare to accept whatever “privacy” policies they throw at you. The app will then ask to track your precise location, etc.

Welcome to the Facebook of scooters, except this time you paid hundreds of dollars to be the product.",1,5.2.30,awesome almost😀,negative
267,2022-06-08T18:36:37-07:00,"The app won’t stay connected, like everyone says. Disappointed this is still an issue after complaints. It isn’t the most user friendly app either. 
Now for the good stuff… 
The record your ride is great!! I love the dashboard set up, wish it would stay connected with my Bluetooth. 
The app does have a lot of good info on it as well. It has a user section for questions and answers.",3,5.2.30,nicknamesssssssssss,neutral
268,2022-06-04T04:29:54-07:00,"First time user of an e-scooter. Purchased the Ninebot KickScooter F25 to commute 7 miles to work on city sidewalks and streets. Been using it for about three weeks now and I love it.  Comfortable, easy to use, safe and fun!  I travel 15 mph much of the way with lots of stop and go crossing intersections and navigating curbs.  Love the automatic cruise control and the ease of disengaging it.  Breaks are good.  I have half charge remaining when I arrive at work or home. Takes a few hours to recharge to 100%.  Took me time to adjust to their being an app on my phone and understand the need for it but it isn’t required to operate the vehicle.  Now that I understand the app I love that too. Great job Segway!",5,5.2.30,KoreLore,positive
269,2022-05-29T10:02:19-07:00,"I bought my nine bot max almost 2 years ago. I never really thought to use the app. I recently got an iPhone and download the app and what a great feature. The app wasn’t user-friendly at first but I watched a couple of tutorials on YouTube and I was able to figure it out easily. I am 5’ 6” and weigh 117 Lbs. The speed for me is accurate. My son rides it and it doesn’t go as fast for him. His is 6’4” 210Lbs. His top speed is 18 miles an hour of course this is on S mode for both him and I. I’ve added some extra accessories that I think are important if you’re going for long rides. I have a nine bot storage bag that is very useful and holds a lot. I have an extended bar that I can put extra add-ons like flashlights,GoPro and other devices like cell phone holder. All these you can buy on segways website or Amazon. I did a lot of research on all different types of scooters to fits my needs and I must say with the rubber tires on this scooter versus other ones that have hard plastic this is the best fit for me. Very comfortable ride. This is the reason why I gave it five stars I have never had a problem with it and I absolutely love it and would recommend this model to anyone. I hope the information I gave is helpful.",5,5.2.30,sunshine cruising,positive
270,2022-05-19T13:37:05-07:00,"It constantly asks you to log in and most of the time it will say network error no matter how many times you try it

Update- this is the worst BRAND ever.

I got the 1000 dollar ninebot max and i drove it through the rain ONCE and now i need to buy a new one",1,5.2.30,The computer kid,negative
271,2022-05-14T14:10:49-07:00,"Peppy, sleek and fun! The only reason I gave it four stars is the ride is a bit on the rough side on bumpy roads that we have in Michigan.",4,5.2.30,qxzlkj,positive
272,2022-04-28T11:40:11-07:00,。。。,1,5.2.27,5毒性很少有人知道这是在）i,negative
273,2022-04-27T09:55:58-07:00,Yeah buddy sweet app,5,5.2.27,diamond4266,positive
274,2022-04-06T05:50:10-07:00,I recently purchased a Segway moped . I love it!,5,5.2.27,Slushpupp,positive
275,2022-04-05T10:36:01-07:00,"It’s obvious that Ninebot, a Chinese company, is in the business of stealing personal information and not adding functionality to their products. The application is completely useless and severely handicaps a fairly decent piece of hardware. The latest application update made my scooter an accident looking for a place to happen. Why should you have to share your life’s history in order to ride a scooter? Don’t waste your time or money on this product…",1,5.2.27,Ron Fisk,negative
276,2022-03-28T15:37:43-07:00,"It forces you to watch a 1:36 safety video that you cannot bypass or fast forward through. After the 6th time it disconnected from Bluetooth at exactly 1:30 into the video, I gave up therefore I cannot setup the Segway at all. What a piece of junk!!",1,5.2.26,Frugal17372,negative
277,2022-03-27T20:10:28-07:00,This is all I have to say follow the directions and u will not have to walk I have gotten hurt on them but only bc I didn’t follow the directions .S o make sure u follow the DIRECTIONS⚠️,5,5.2.26,is's asome,positive
278,2022-03-19T20:22:11-07:00,This is the best scooter,5,5.2.26,Doob2005,positive
279,2022-03-18T17:59:25-07:00,"Don’t install, it’ll limit your firmware. Use SHU or XiaoFlasher on android to add custom firmware.",1,5.2.26,pneshati,negative
280,2022-03-09T09:56:07-07:00,"My husband bought two Ninebot scooters for my birthday. We live on CA coast and thought they would be perfect for jaunts around town, for a variety of reasons. However, for a variety of reasons, this is not safe. Here are two:
 The Ninebots do not go the advertised speed (20mph) and that makes them unsafe to take on the road. 20 km is as fast as they’ve gone—it’s NOT the same thing. Not being able to depend on the speed is a big deal. We would not have bought them if we did not think we could trust them to go as advertised.
 The app does not stay connected to the scooter, and we’ve had issues with locking it and not being able to unlock it.  We hoped to use it as alternative transportation to firing up our truck for small errands; now we have to take the truck to pick up the scooter/s.
 From what other reviewers have said, the speed could be fixed via the app. As for the lock issue,  If you’re going to sell a high end scooter, it would be smart to build a sufficient app to go with it. Disappointed in Segway selling a product that is far less than what they advertised.",3,5.2.26,TRexx$,neutral
281,2022-03-07T08:55:25-07:00,"It might be a good scooter but the app restricts it from being one.  
The scooter goes half the advertised distance on a single charge and my flat surface speed is only 16 kph and only when it’s fully charged.  I weigh 180. 
It took much longer than it needed to in order to set up the app. The app asks irrelevant questions and insists that you input information that has nothing to do with riding a scooter. The app would not allow me to get out of Eco mode until I completed the set up of the app, but it kept losing connectivity and it was frustrating. I’m going to return the scooter.",1,5.2.26,5T3V3W8,negative
282,2022-03-06T09:39:05-07:00,The app works. The UI/UX doesn’t seem fluid and graceful and helpful. There are three different loading icons when clicking “Moments.” It’s nothing brilliant and seems more like an Android app.,3,5.2.26,Awesomeplayer165,neutral
283,2022-02-21T13:51:51-07:00,"Segway product is good. Even the Android App is good. I spent hours and try to connect with my mini, but failed. Finally I got success using my old Android phone.",1,5.2.24,Mark5568856,negative
284,2022-02-20T17:10:59-07:00,I bought two new subways and they will not work to fix your app or make it way you don’t have to have this stupid app for to stop beeping,1,5.2.24,fix your stupid app now,negative
285,2022-02-14T10:25:26-07:00,This Segway is been such a great hobby playtime n ridin 2 any n everywhere as long as the Battery is fully chargd. I luv tis now it’s time 4 my friends 2 get 1 or CATCH ME IF U CAN!!!,4,5.2.24,keeppeepinme,positive
286,2022-02-10T21:33:31-07:00,"Disconnects, screen shuts off, and GPS stops tracking. The skooter knows how far I’ve gone, but it’s not worth recording rides because they aren’t at all accurate, which is disappointing. 

The UI is not very intuitive for certain settings and other tasks. I feel like I’m missing something - but I’m not.",2,5.2.24,Tima2k6,negative
287,2022-01-30T13:50:55-07:00,I downloaded the app right after downloading it said it was going 28 but it was not tried to delet the and my scooter is stuck with the I tried turning off Bluetooth did not work my scooter now goes slower it’s broken help pls,1,5.2.24,lukedietz,negative
288,2022-01-27T04:13:28-07:00,F up company worst customer service,1,5.2.24,Dr malka,negative
289,2022-01-24T16:52:18-07:00,Great app,5,5.2.23,hdjsvsusbsksdyevdbxydhdhdydh,positive
290,2022-01-22T13:32:19-07:00,"I’ve got a higher end Ninebot, and this app is basically useless except for “locking” my scooter, BUT IT STILL WONT LET ME TURN OFF TBE SCOOTER DISPLAY AND ALLOWS ANYONE TO TURN ON MY LIGHT AND DRAIN THE BATTERY. What tool thought this functionality was a good idea!? When I lock my scooter, I want the display off and not allow the light to be turned on. 

Not sure who designed this app, but they have a crap understanding of their users. It’s a sad joke.",2,5.2.23,Anynonmousse,negative
291,2022-01-22T07:10:10-07:00,"The product itself is sa-weet. This review is for the app alone.

The app is not good. It tracks mileage and and other basics but even then if you close the app out, it might stop tracking. There is so much potential for this to embrace the community aspect that Segway apparently doesn’t want to embrace which is too bad I think.

For me, a huge part of the fun of owning my scoot scoot is being unique, showcasing my sick jumps, and getting reactions from passers by as I rock out to Darius Rucker’s angelic voice singing “Hold My Hand.” Plus, it would be so awesome to easily connect with others, track trips, challenges, create stories to share, etc. I love my scooter but I don’t love the app. I want more from it and I’d like to work with Segway to assist with the redesign if they’ll let me.",1,5.2.23,etownmayor,negative
292,2022-01-21T10:28:46-07:00,Good working app need to make it easier to link scooter to account,5,5.2.23,marma_pumk,positive
293,2022-01-18T12:48:37-07:00,"Can’t tide my bike over 15 mph unless this app works. This was a Horrible idea should of kept it simple like sur Ron. This app makes the bike worse than the original sur Ron, Segway did not improve the bike. The bike was already well made should of left it alone. Very annoying to be honest I won’t be buying another one.I’m going with an original sur Ron next.",1,5.2.23,Dan the man 😁😂,negative
294,2022-01-04T20:42:01-07:00,This app is the absolute worst!!!!!!,1,5.2.21,Vaz6676,negative
295,2022-01-04T20:24:05-07:00,This app does not work at all lol,1,5.2.21,gagayagauagsgsvs,negative
296,2022-01-01T11:18:55-07:00,Very happy and satisfied with the quality,5,5.2.21,Munchywonkodonkidy,positive
297,2021-12-31T13:47:31-07:00,"Guys, I really, really, really need you to add a satellite view to the maps. Really. Where I am using the eBike off-road, the map view is just a blank white rectangle and completely useless for navigation and making any sense of my tracks.",2,5.2.21,GreyBearded,negative
298,2021-12-31T07:32:45-07:00,"Update: EVEN AFTER AN UPDATE THIS STILL DOES NOT WORK ON AN iPhone 13. 

Unable to use app without force closing. Can even register, useless customer support.",1,5.2.21,Craig1332,negative
299,2021-12-25T15:42:45-07:00,"Won’t stay connected. Stops me to watch a video that will never load when i bluetooth to ninebot, then drops connection when video fails. No way to get to videos i can find through app except when actively trying and failing to connect to ninebot. Would be nice to have links from app to watch later. Overall seems to be a terrible app.",1,5.2.21,nipnipjr,negative
300,2021-12-25T14:52:30-07:00,This is ridiculous. It won’t let me unlock my kids hover board from “safe mode” because the app stupid safety video doesn’t work. I had my kid walk through the stupid instructions multiple times only to not recognize the last step which is to step off the hover board. Because of this it’s locked in “safe mode.”  It’s also stuck in km/hr and cannot change to mph. I’m about to return this thing. Make a decent product and take a big Cr@p with a app that handicaps your product. They would far ahead to not even offer an app. Do they not test the software or read user feedback. Literally almost everyone is complaining about the app. Sad.,1,5.2.21,Steven PA-C,negative
301,2021-12-21T17:14:48-07:00,Bluetooth is NOT connecting to my iPhone,1,5.2.21,BKLYN11228,negative
302,2021-12-16T18:56:37-07:00,"I highly recommend the Segway-Ninebot S+.  It’s an excellent product!!!  

In order to fully use YOUR segway the app wants you to view a bunch of dumb videos and upload your use information. Until you do, it operates in a diminished capability. 
Stupid app ! Don’t link it to your machine!!!!!

That said….The Segway-Ninebot S plus is FANTASTIC!!!  It does everything advertised.  I have been using it almost daily at work with no problems and it has proven to be trouble free. 
I have recommended it to a number of people.  Also, unlike “hover boards”, this Segway is approved for airline air travel when used as a mobility device for handicapped people.  In fact there is a “Mobility Device” sticker on the bottom.  It is eligible for both checked baggage and in cabin storage.",5,5.2.20,Chucky4eyes,positive
303,2021-12-16T16:13:15-07:00,"I didn’t ride for 6 months and when I signed in it was a different account and all my data & avatar was gone. Really ? I have to start over?  This app is HORRIBLE. Also the Bluetooth connection needs help. It disconnects a lot. 
Love my Ninebot 🛴",1,5.2.20,Teon77,negative
304,2021-12-10T07:47:22-07:00,I love my scooter but the sole purpose of the app is to force users into publishing personal information.  There are no “Rewards”.  “Coins” are nothing more than stickers your kindergarten teacher would give you for participation.  And “Sport Mode” has been disabled.,2,5.2.20,yakingcat,negative
305,2021-11-27T20:22:19-07:00,So I got a Segway nine it for Christmas and everything was fine at first but then a few months later I tried to open the app but it just freezes I’ve tried reinstalling the app and making new account but nothing works,1,5.2.20,two plus two is four qieke maf,negative
306,2021-11-18T18:42:28-07:00,"The fact that they STILL cannot fix the ability to pair device before the 30 second Bluetooth timer finishes because their safety video is 95 seconds! They don’t support any older machines, they want you to buy new ones.",1,5.2.19,TheRealTooj,negative
307,2021-11-08T16:33:38-07:00,This app has some cool design and would be awesome if it actually worked correctly. It always drops connection with my C80 and now won’t connect properly. Now it tells me it has stopped charging but the scooter says it’s still doing so. They can do better than this.,2,5.2.19,Travistat,negative
308,2021-11-08T13:58:38-07:00,After updating the recent firmware. I cannot move my scooter at 0km/h. I have to reach 5km/h which is really stressful. Can this be fixed?,1,5.2.19,George Kiko,negative
309,2021-11-01T13:16:29-07:00,I have a nine by gold card however the app is reading it as if it’s still the same way it will not allow me to make any adjustments,1,5.2.19,Blessed1x,negative
310,2021-10-28T06:25:59-07:00,This app is causing incredible battery drain and overheating. It works fine but for this reason I had to uninstall. Please fix.,1,5.2.19,Xueyanyee,negative
311,2021-10-27T18:51:28-07:00,Locked up multiple times during the setup of new Segway ninebot - awful experience!,1,5.2.19,Mameyboo,negative
312,2021-10-26T18:33:02-07:00,Just got a new scooter. Trying to register an account but I enter all the information and enter the security code but when I click next nothing happens. Will update review after I can make an account,1,5.2.19,SMartlaro,negative
313,2021-10-23T12:44:40-07:00,I bought the E22. I am unable to register on the app and unlock the kick scooter,1,5.2.18,CHARLEYKAYAK,negative
314,2021-10-19T15:23:08-07:00,"Segway has turned off all their customer service lines and their chat has no one working it. Seemingly no way to get in touch with them. Meanwhile, bugs in this app have made my $800 Segway S-Plus useless. Won’t connect, acting like I stole it (bought it new). Horrible app and horrible customer experience.",1,5.2.18,AJinPJs,negative
315,2021-10-16T03:37:59-07:00,"I find upgrading the App only slows down the Ninebot Max’’
My friends who own this Scooter like me have a far slower Scooter after loading down the up grade-
My Bike after 6 mouths 178 miles of use went from 18.5 mph to 15 mph.",2,5.2.18,ex mac,negative
316,2021-10-15T13:05:16-07:00,Para registrarte pide código de verificación ingresas todo tus datos y nunca te llega ese código,1,5.2.18,zxaero,negative
317,2021-10-13T12:50:35-07:00,"I have owned my ES1 since 2018 and had no major complaints until a month ago when I updated the firmware. Suddenly the max speed I can go is 12km/h on Sports mode. I don’t understand why within a day, I can’t go beyond 12km/h.
This is frustrating that I lost control of the ability to go the max speed that was promised when I first purchased it. Now instead of taking 12-14 minutes on 20km/h to get to work, it takes me 18-20 minutes at 11km/h. Disappointing.",1,5.2.18,picollina,negative
318,2021-10-12T11:14:19-07:00,Can’t do anything with the app. Search vehicle doesn’t work.,1,5.2.18,vrajeevan,negative
319,2021-10-11T23:04:32-07:00,Very silly. Waste of time and energy that the manufacture requires you to create a public account and be on a forum to utilize the scooter.,1,5.2.18,Late_Soccer,negative
320,2021-10-05T16:52:23-07:00,I have been using my ninebot E25A everyday and it doesn’t record the whole trip because it loses its location and than it shoots you back to where started half way into your trip! What’s the point?,2,5.2.17,dmoe101,negative
321,2021-10-03T10:29:16-07:00,"App always says that I am “offline”. I try refreshing but it flashes an error that I can not read being that it is in a different language. For me to reconnect with my F40 scooter, I have to delete the app completely, sign in, then it works.",1,5.2.17,gavanallen71,negative
322,2021-09-30T08:04:31-07:00,"This App will loose the login credentials every time, and then it got to a point where I can’t login anymore. Even the password recovery doesn’t work so now I can’t lock my sooner anymore.",1,5.2.17,Daa_Dude,negative
323,2021-09-29T08:11:38-07:00,Won’t let me open app. I removed app and tried to download it again. Not working.,1,5.2.17,kili0_0,negative
324,2021-09-24T12:39:49-07:00,"I bought a ninebot Segway max scooter today at Costco and was so excited about it. First I downloaded the app and then I opened the box and followed the instructions. The app would not even load the tutorial video for me to watch and keep saying connection issues. Then it said it had a firmware update, this always would not complete. I contacted customer service by the app and phone, did not get to speak to anyone. Didn’t even get to ride the scooter. Within three hours I returned it to Costco.",1,5.2.17,SydneySabel,negative
325,2021-09-21T20:01:13-07:00,"I bought my ninebot kick max for transportation, and I am a long time longboard, bicycle and scooter user. The app features rarely work, and it doesn’t stay connected to the scooter. The charging feature is near impossible to understand how to operate currently without additional insight, and from the horror stories I’ve heard I don’t want to update the app and lose speed/performance on my scooter either. It should go 32km/hr or 20mph, and it already doesn’t… please consider a non regulated speed mode for users who A. Use their ninebot on roads making swift speeds safer than slower ones. And B. Who are adults whom understand the risks of higher speeds. Other modes of transportation inform the buyer of the risks but generally allow the user to also use at their own risk. Cars don’t cap out at 75mph, is eco friendly transportation is going to evolve and continue catching on this needs to be addressed ASAP. The scooter itself is good enough, despite its max distance being roughly 1/2 of what’s advertised, but the app tech and regulations have a palpable insufficiency.",2,5.2.17,odin688,negative
326,2021-09-21T19:50:34-07:00,"Won this at an auction. Registered it, trying to watch the training videos, (won’t let me). I have restarted my phone, deleted and re-installed the app. Nothing working. Just want to ride this dam thing. Lol.  Help!!",1,5.2.17,TancoGC,negative
327,2021-09-20T16:48:26-07:00,I really don’t care for this app! It’s Complicated to use. It’s not easy to install photos. I can’t think of anything I like about this app! But I love my scooter 🛴,3,5.2.17,SailBeauty,neutral
328,2021-09-18T16:48:44-07:00,I have an iPhone 12 Pro Max and the nine it app work fine with everything else except the lights now I can not turn on my led lights and enjoy cruising with them on. Please help. Firmware and update did not fix. Online support said write a review to explain what happen with the app. Headlight and break lights work. I have a NB kick scooter ES2.,2,5.2.17,Mikey7719,negative
329,2021-09-14T10:49:20-07:00,"This app is really cool.  I got both the Segway-Ninebot S and Segway-Ninebot S plus and I can switch between them in the app quite nicely HOWEVER,  if my wife and I decide to go riding, only one at a time will be active on the app showing miles and speed.  

So I have to switch back and forth to change lighting specifications if riding at night. 

The community is fun on the app.  We get points for posting videos, pics and text posts and likes. Hard to understand where everything is and not very intuitive but after a few days you get it. 

I like the LOCK feature in the app.  No one can ride it if locked so kinda a theft deterrent.  

Could be better but still a 5 star because of the LOCK feature and the overall fun of the app. BUT I should give it a 4 star because I can’t use it fully when I have wife or kids ride with me    

Maybe a SECOND user app log in for wife and kids using other models at the same time?",5,5.2.17,Shawn Fitness,positive
330,2021-09-13T08:33:26-07:00,"Unnecessary features, terrible and clunky UI. The segway is awesome, the software is terrible",1,5.2.16,ahainen,negative
331,2021-09-13T02:28:12-07:00,There is no way to finish setup as the Bluetooth will be disconnected before you can click on “Next” from the safety video.,1,5.2.16,internetizen,negative
332,2021-09-09T20:55:58-07:00,"Must say, Android version of the app wouldn't connect - but this one on iOS connected fine. It also found 3 firmware updates, completed them successfully.

I don't care about the community stuff; would have been nice to configure things like max.speed allowed (kids/school scenario).

That said I don't get all the frustration from those who couldn't get their scooter to connect. Btw this is setup with Ninebot E22.",5,5.2.16,Magician2015,positive
333,2021-09-08T20:05:29-07:00,The firmware update for my renewed bird Segway scooter fails at exactly 47%. Even tried on different phones.,1,5.2.16,Johann_S0L0,negative
334,2021-09-07T16:36:24-07:00,"This app definitely needs TLC. It looks a bit outdated compared to the bird app and in some instances was quite slow. For the people complaining that you have to use your email to make this thing work, get over it just make a spam email if you’re that concerned about it.",3,5.2.16,Austin Shane Rogers,neutral
335,2021-09-05T10:15:55-07:00,The app is super user unfriendly. It says I have to watch some kind of safety video that won’t load in order to get it up to full speed. He tells me there’s things that I can do but then doesn’t direct me on how in the world I’m supposed to do that or where to go. The product seems to be superior quality though. Hopefully they will fix the software soon having Bluetooth connection issues. Try to update and it got this disrupted and now I can’t find how to update it again.,2,5.2.16,Seabee2127,negative
336,2021-09-01T04:24:52-07:00,HS engineers obviously built this app. I’ve see high school bands with better applications than this. Awful. Negative 10 stars. We paid a lot of money for these devices only to use elementary level applications.,1,5.2.16,"Eh, needs work",negative
337,2021-08-31T17:40:50-07:00,First they have a so called safety feature that suddenly slows down the Segway plus -S. This throws the driver forward.  I broke my arm a s I ran across another driver and the same thing happened to him. It works good otherwise. I bought a third one. It it won’t get out of tutorial mode and they can’t seem to help me and don’t see like they want to.  $1000 three times and no real support.,1,5.2.16,tonenglish7,negative
338,2021-08-31T02:14:20-07:00,"for a company like Segway I envisioned it much better and professional application.The lock could have an option to be automatic, The unbinding doesn’t always work well on iPhones. The sharing of the data doesn’t work. it’s confusing to use and find settings and options. cannot see more than one device at a time. when iPhones if it’s locked and somebody tries to move the scooter the app won’t tell you or sound an alarm.",2,5.2.16,FlorenciaSMB,negative
339,2021-08-29T12:37:06-07:00,"I’ve had no issues with the app, or my Segway. All around, I’ve been very happy with the experience so far! The battery lasts a good 22km so it’s plenty for the amount of riding I do",4,5.2.16,the_funnyman,positive
340,2021-08-29T11:23:21-07:00,"No puedo registrarme, no me manda código de verificación de ningún modo (correo ni numero de teléfono)☹️",1,5.2.16,Crackitos,negative
341,2021-08-29T02:23:46-07:00,App says my id is unregistered.  I try to register and my account already exists.  Can’t reset password and the website lets me log in fine.  I got a gokart pro and I can’t u lock the high speeds if this isn’t fixed.  I did the contact us survey and no response.  Can you guys UODATE AND FIX THE BUG,1,5.2.16,__SF__,negative
342,2021-08-26T19:19:53-07:00,This app is designed by kids. I can’t even register my scooter! The app freezes at the beginning!!!!!,1,5.2.16,Jameismyenglishname,negative
343,2021-08-25T19:44:22-07:00,"Simply put, this app in unintuitive and it feels like it’s a waste controlling the amazing 45e scooter with this subpar app. :(",2,5.2.15,Tamish🔰,negative
344,2021-08-25T06:20:24-07:00,"***UPDATE*** Worst App + eBike integration I’ve ever seen. The app was already horrible, but after the recent update it won’t let me login. It says account doesn’t exist. If I try to create a new account it says it can’t because the email is already in use (with the account that it also says doesn’t exist.) So basically, I’m locked out of my $2200 eBike with no way to recover and support not responding. The c80 is heavily app dependent and the bikes are bound to a specific user via the app, so the bike is basically a paperweight now. This company is a ripoff!

Original review - Just got a C80. The bike is an abstract work of art. The app however…horrible. I keep getting “weak network signal. Please try again later.” It doesn’t matter if I have 5 bars or am sitting on the bike with 5 bars. It’s constant. Often the error comes right as whatever I’m trying to do actually processes, but that’s 50/50 as many times the app just hangs. What’s worse the app isn’t intuitive in the least. This needs a major redesign. I’m surprised The Segway name would be put on something this bad.",1,5.2.15,omeYga,negative
345,2021-08-17T14:32:30-07:00,"I simple love having a scooter that is easy and fun to use. Honestly I am so glad to have something that takes me on easy ride and just the fun of been out. I love the look of my kick scooter, clean and fun to use.",5,5.2.15,Marvjei,positive
346,2021-08-16T21:38:32-07:00,Please make another! & a bit faster and to where the board won’t blow around 1000miles. The wheel itself is perfect & would defiantly get bought! NINEBOT Z10| 2nd Gen!,5,5.2.15,devnkruz,positive
347,2021-08-14T08:33:05-07:00,I mean it’s nothing special all I use it for is checking the battery percentage but I guess it works for that,4,5.2.15,GameRanger07,positive
348,2021-08-03T11:19:39-07:00,"Kept telling me to update firmware and I did, but it doesn’t go to next step. I’m stuck...",1,5.2.14,fwsgu,negative
349,2021-08-02T18:00:53-07:00,"…of companies who sell you a product, only to find out later it is impossible to use without submitting your personal info and subjecting yourself to their marketing garbage.  Dirtbags. When there is a choice, I will no longer ride ninebots.",1,5.2.14,dannis73013,negative
350,2021-08-01T10:19:24-07:00,"This app is terrible. I can’t believe Segway request this to ride my new scooter. I have to login every time I launch it bc it doesn’t remember info, but always says my email doesn’t exist (yes I did the verification process). So I have to log in via phone number. Even though I select USA it puts it in a European format and errors out. I have to crash the app several times before it takes the number. Do better Segway or make the dump app optional.",1,5.2.14,Capn5am,negative
351,2021-07-28T10:24:27-07:00,"If I lock my segway in the app, I cannot unlock it.",1,5.2.14,Modus OpeRandy,negative
352,2021-07-21T17:44:59-07:00,I just log in in the app and it froze. I reinstalled an app a couple of times and the same thing happens every time,1,5.2.13,alan akilkhanov,negative
353,2021-07-21T09:59:59-07:00,"Got the bike yesterday and I had a “very important” axle plug missing from the box. Can’t put on the front wheel; can’t ride the bike until I receive it.  Although Segway seems very responsive to getting one out, I wonder how long it will take.  I’m on vacation right now so everyday without this riding experience is disappointing.",3,5.2.13,DesRon10,neutral
354,2021-07-19T20:06:08-07:00,"I had previously registered and used the app.

After getting a new phone, I’m trying to re-log back in, being sent for a loop true some strange “bind email” flow, that’s telling my email address is already registered.",1,5.2.13,Spiderweb81,negative
355,2021-07-16T11:39:13-07:00,"After updating the app, I was completely logged out and when I finally was able to log back in, all my previous mileage was gone/erased. The worst thing is that the lock icon is completely gone! I thought it must be an error or me so I logged out, reset everything and logged back in and bound the scooter and the lock icon is still gone. Without that, there is little the app is good for since most can be done via the actual scooter monitors

Please bring back the icon ability/icon!",2,5.2.13,Nuktae,negative
356,2021-07-14T11:48:10-07:00,"Met my high expectations! The app just like the scooter is constantly being updated with improvements. 

Most problems appear to be user error try to educate yourself by reading user manual and other available resources before posting complaints. I doing work for Segway by negative people annoy me. You're adults learn to figure things out on your own. That's why you have a brain. Use it!",5,5.2.13,thehighestofhorses,positive
357,2021-07-12T19:57:09-07:00,"I’ve tried to use the contact us feature several times over several days and no one ever gets back to me. I also have to turn off kickstand and seat detection in the app in order for me to be able to use my Segway C80. The app also does not record my rides so I do not have a riding record and am unable to get daily reports. This app is awful and it makes me want to return my new Segway because it’s hard to get it to function properly due to all of the app problems. Also, the app continually says I am not in an area with a good signal. That never changes. They need to create a new app because there are wayyyy to many bugs in this one.",1,5.2.11,AprilM23,negative
358,2021-07-10T12:12:56-07:00,"This is a pretty nice app where I can lock, register, and change the color of LED lights on my scooter. I can change modes too, as well as browse the scooter social media. Registration takes 5 min and it does ask for information, which I all rejected. The data doesn’t get traced to me either, so I guess it would be fine if the data share was necessary. The scooter was amazing and super easy to ride. I have it for 3 days now and have no complaints. This app deserves more than a 3.1, which made me regret buying the scooter at first. Reading the bad reviews made me quite hesitant.",5,5.2.11,A_Person_With_High_Standards,positive
359,2021-07-08T12:04:25-07:00,This is truly an app that is only great for data mining by Segway. Little user functionality and frustrating user experience. Deleted it.,2,5.2.11,Pbruijn,negative
360,2021-07-06T17:31:40-07:00,I’ve had the Segway mini for two years and it’s as good as new I love it,5,5.2.11,char bar lar star,positive
361,2021-06-24T09:56:27-07:00,I signed in the app but can’t get past the first page. It freezes and won’t let me do anything. It’s getting really annoying,1,5.2.11,Florida Man21,negative
